dataset,vocab,vocab_size,max_train_size,max_valid_size,max_test_size,truncation needed
fb237_v2_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v2_ind_uslabeled/KG-custom/E/descending_size_vocab.pkl,1,56,36,56,False
fb237_v2_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v2_ind_uslabeled/KG-custom/E/descending_size_vocab.pkl,2,42,27,28,False
fb237_v2_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v2_ind_uslabeled/KG-custom/E/descending_size_vocab.pkl,4,25,25,25,False
fb237_v2_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v2_ind_uslabeled/KG-custom/E/ascending_size_vocab.pkl,1,56,36,56,False
fb237_v2_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v2_ind_uslabeled/KG-custom/E/ascending_size_vocab.pkl,2,42,27,29,False
fb237_v2_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v2_ind_uslabeled/KG-custom/E/ascending_size_vocab.pkl,4,25,25,25,False
fb237_v2_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v2_ind_uslabeled/KG-custom/E/default_vocab.pkl,1,56,36,56,False
fb237_v2_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v2_ind_uslabeled/KG-custom/E/default_vocab.pkl,2,42,27,28,False
fb237_v2_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v2_ind_uslabeled/KG-custom/E/default_vocab.pkl,4,25,25,25,False
fb237_v2_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v2_ind_uslabeled/KG-finetuned/VandR/descending_size_vocab.pkl,1,80,48,80,False
fb237_v2_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v2_ind_uslabeled/KG-finetuned/VandR/descending_size_vocab.pkl,2,67,40,67,False
fb237_v2_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v2_ind_uslabeled/KG-finetuned/VandR/descending_size_vocab.pkl,4,61,37,61,False
fb237_v2_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v2_ind_uslabeled/KG-finetuned/VandR/ascending_size_vocab.pkl,1,80,48,80,False
fb237_v2_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v2_ind_uslabeled/KG-finetuned/VandR/ascending_size_vocab.pkl,2,67,40,67,False
fb237_v2_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v2_ind_uslabeled/KG-finetuned/VandR/ascending_size_vocab.pkl,4,61,37,61,False
fb237_v4_uslabeled,default,,58,58,41,False
fb237_v3_ind_uslabeled,default,,58,40,40,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-custom/randomWalks/descending_size_vocab.pkl,1,40,30,35,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-custom/randomWalks/descending_size_vocab.pkl,2,33,29,33,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-custom/randomWalks/descending_size_vocab.pkl,4,33,29,33,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-custom/randomWalks/ascending_size_vocab.pkl,1,38,30,37,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-custom/randomWalks/ascending_size_vocab.pkl,2,33,29,33,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-custom/randomWalks/ascending_size_vocab.pkl,4,33,29,33,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-custom/randomWalks/default_vocab.pkl,1,40,29,35,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-custom/randomWalks/default_vocab.pkl,2,33,29,33,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-custom/randomWalks/default_vocab.pkl,4,33,29,33,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-custom/VandR/descending_size_vocab.pkl,1,36,31,36,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-custom/VandR/descending_size_vocab.pkl,2,33,29,33,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-custom/VandR/descending_size_vocab.pkl,4,33,29,33,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-custom/VandR/ascending_size_vocab.pkl,1,47,32,35,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-custom/VandR/ascending_size_vocab.pkl,2,35,30,35,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-custom/VandR/ascending_size_vocab.pkl,4,33,29,33,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-custom/VandR/default_vocab.pkl,1,41,30,36,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-custom/VandR/default_vocab.pkl,2,34,30,34,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-custom/VandR/default_vocab.pkl,4,33,29,33,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-custom/E/descending_size_vocab.pkl,1,47,30,33,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-custom/E/descending_size_vocab.pkl,2,40,29,33,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-custom/E/descending_size_vocab.pkl,4,33,29,33,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-custom/E/ascending_size_vocab.pkl,1,45,30,33,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-custom/E/ascending_size_vocab.pkl,2,40,29,33,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-custom/E/ascending_size_vocab.pkl,4,33,29,33,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-custom/E/default_vocab.pkl,1,45,30,33,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-custom/E/default_vocab.pkl,2,40,29,33,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-custom/E/default_vocab.pkl,4,33,29,33,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-finetuned/VandR/descending_size_vocab.pkl,1,71,51,52,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-finetuned/VandR/descending_size_vocab.pkl,2,62,43,47,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-finetuned/VandR/descending_size_vocab.pkl,4,54,37,41,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-finetuned/VandR/ascending_size_vocab.pkl,1,71,51,52,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-finetuned/VandR/ascending_size_vocab.pkl,2,62,43,47,False
fb237_v3_ind_uslabeled,Vocabularies/FB15K237_all/fb237_v3_ind_uslabeled/KG-finetuned/VandR/ascending_size_vocab.pkl,4,54,37,41,False
FB-100_uslabeled,default,,40,58,58,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/randomWalks/descending_size_vocab.pkl,1,36,69,69,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/randomWalks/descending_size_vocab.pkl,2,33,69,69,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/randomWalks/descending_size_vocab.pkl,4,33,69,69,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/randomWalks/ascending_size_vocab.pkl,1,33,73,73,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/randomWalks/ascending_size_vocab.pkl,2,33,69,69,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/randomWalks/ascending_size_vocab.pkl,4,33,69,69,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/randomWalks/default_vocab.pkl,1,39,72,72,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/randomWalks/default_vocab.pkl,2,33,67,67,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/randomWalks/default_vocab.pkl,4,33,67,67,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/VandR/descending_size_vocab.pkl,1,33,74,74,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/VandR/descending_size_vocab.pkl,2,33,71,71,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/VandR/descending_size_vocab.pkl,4,33,71,71,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/VandR/ascending_size_vocab.pkl,1,35,74,74,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/VandR/ascending_size_vocab.pkl,2,33,69,69,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/VandR/ascending_size_vocab.pkl,4,33,69,69,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/VandR/default_vocab.pkl,1,36,74,74,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/VandR/default_vocab.pkl,2,33,71,71,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/VandR/default_vocab.pkl,4,33,71,71,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/E/descending_size_vocab.pkl,1,45,74,74,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/E/descending_size_vocab.pkl,2,39,74,74,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/E/descending_size_vocab.pkl,4,33,71,71,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/E/ascending_size_vocab.pkl,1,45,76,76,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/E/ascending_size_vocab.pkl,2,39,76,76,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/E/ascending_size_vocab.pkl,4,33,73,73,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/E/default_vocab.pkl,1,45,74,74,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/E/default_vocab.pkl,2,38,73,73,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-custom/E/default_vocab.pkl,4,33,70,70,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-finetuned/VandR/descending_size_vocab.pkl,1,48,62,62,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-finetuned/VandR/descending_size_vocab.pkl,2,41,58,58,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-finetuned/VandR/descending_size_vocab.pkl,4,36,50,50,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-finetuned/VandR/ascending_size_vocab.pkl,1,48,62,62,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-finetuned/VandR/ascending_size_vocab.pkl,2,41,58,58,True
FB-100_uslabeled,Vocabularies/FB15K237_all/FB-100_uslabeled/KG-finetuned/VandR/ascending_size_vocab.pkl,4,36,50,50,True
dataset,vocab,vocab_size,max_train_size,max_valid_size,max_test_size,truncation needed
NL-25,default,,22,22,22,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-custom/randomWalks/descending_size_vocab.pkl,1,18,16,16,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-custom/randomWalks/descending_size_vocab.pkl,2,17,15,16,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-custom/randomWalks/descending_size_vocab.pkl,4,17,15,16,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-custom/randomWalks/ascending_size_vocab.pkl,1,18,16,16,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-custom/randomWalks/ascending_size_vocab.pkl,2,17,15,15,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-custom/randomWalks/ascending_size_vocab.pkl,4,17,15,15,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-custom/randomWalks/default_vocab.pkl,1,18,16,16,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-custom/randomWalks/default_vocab.pkl,2,17,14,15,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-custom/randomWalks/default_vocab.pkl,4,17,14,15,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-custom/VandR/descending_size_vocab.pkl,1,18,16,17,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-custom/VandR/descending_size_vocab.pkl,2,17,16,16,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-custom/VandR/descending_size_vocab.pkl,4,17,16,16,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-custom/VandR/ascending_size_vocab.pkl,1,19,15,16,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-custom/VandR/ascending_size_vocab.pkl,2,17,14,16,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-custom/VandR/ascending_size_vocab.pkl,4,17,14,16,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-custom/VandR/default_vocab.pkl,1,19,15,16,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-custom/VandR/default_vocab.pkl,2,17,15,16,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-custom/VandR/default_vocab.pkl,4,17,15,16,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-custom/E/descending_size_vocab.pkl,1,21,15,17,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-custom/E/descending_size_vocab.pkl,2,17,15,16,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-custom/E/descending_size_vocab.pkl,4,17,15,16,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-custom/E/ascending_size_vocab.pkl,1,21,15,17,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-custom/E/ascending_size_vocab.pkl,2,17,15,15,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-custom/E/ascending_size_vocab.pkl,4,17,15,15,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-custom/E/default_vocab.pkl,1,21,15,17,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-custom/E/default_vocab.pkl,2,17,14,17,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-custom/E/default_vocab.pkl,4,17,14,17,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-finetuned/VandR/descending_size_vocab.pkl,1,23,22,22,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-finetuned/VandR/descending_size_vocab.pkl,2,21,17,17,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-finetuned/VandR/descending_size_vocab.pkl,4,20,15,16,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-finetuned/VandR/ascending_size_vocab.pkl,1,23,22,22,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-finetuned/VandR/ascending_size_vocab.pkl,2,21,17,17,False
NL-25,Vocabularies/NELL-995_all/NL-25/KG-finetuned/VandR/ascending_size_vocab.pkl,4,20,15,15,False
NL-50,default,,22,22,22,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-custom/randomWalks/descending_size_vocab.pkl,1,18,18,17,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-custom/randomWalks/descending_size_vocab.pkl,2,17,17,17,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-custom/randomWalks/descending_size_vocab.pkl,4,17,17,17,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-custom/randomWalks/ascending_size_vocab.pkl,1,18,18,16,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-custom/randomWalks/ascending_size_vocab.pkl,2,17,16,16,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-custom/randomWalks/ascending_size_vocab.pkl,4,17,16,16,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-custom/randomWalks/default_vocab.pkl,1,18,18,16,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-custom/randomWalks/default_vocab.pkl,2,17,16,16,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-custom/randomWalks/default_vocab.pkl,4,17,16,16,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-custom/VandR/descending_size_vocab.pkl,1,18,18,16,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-custom/VandR/descending_size_vocab.pkl,2,17,16,16,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-custom/VandR/descending_size_vocab.pkl,4,17,16,16,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-custom/VandR/ascending_size_vocab.pkl,1,18,17,15,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-custom/VandR/ascending_size_vocab.pkl,2,17,16,15,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-custom/VandR/ascending_size_vocab.pkl,4,17,16,15,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-custom/VandR/default_vocab.pkl,1,17,17,16,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-custom/VandR/default_vocab.pkl,2,17,16,16,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-custom/VandR/default_vocab.pkl,4,17,16,16,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-custom/E/descending_size_vocab.pkl,1,21,19,17,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-custom/E/descending_size_vocab.pkl,2,17,16,16,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-custom/E/descending_size_vocab.pkl,4,17,16,16,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-custom/E/ascending_size_vocab.pkl,1,21,19,17,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-custom/E/ascending_size_vocab.pkl,2,17,16,15,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-custom/E/ascending_size_vocab.pkl,4,17,16,15,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-custom/E/default_vocab.pkl,1,21,19,17,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-custom/E/default_vocab.pkl,2,17,17,17,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-custom/E/default_vocab.pkl,4,17,17,17,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-finetuned/VandR/descending_size_vocab.pkl,1,23,22,22,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-finetuned/VandR/descending_size_vocab.pkl,2,21,17,17,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-finetuned/VandR/descending_size_vocab.pkl,4,20,16,16,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-finetuned/VandR/ascending_size_vocab.pkl,1,23,22,22,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-finetuned/VandR/ascending_size_vocab.pkl,2,21,17,17,False
NL-50,Vocabularies/NELL-995_all/NL-50/KG-finetuned/VandR/ascending_size_vocab.pkl,4,20,16,15,False
nell_v1_ind,default,,12,12,12,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-custom/randomWalks/descending_size_vocab.pkl,1,47,47,47,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-custom/randomWalks/descending_size_vocab.pkl,2,17,10,10,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-custom/randomWalks/descending_size_vocab.pkl,4,9,9,9,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-custom/randomWalks/ascending_size_vocab.pkl,1,47,47,47,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-custom/randomWalks/ascending_size_vocab.pkl,2,16,10,10,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-custom/randomWalks/ascending_size_vocab.pkl,4,8,8,8,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-custom/randomWalks/default_vocab.pkl,1,47,47,47,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-custom/randomWalks/default_vocab.pkl,2,16,10,9,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-custom/randomWalks/default_vocab.pkl,4,8,8,8,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-custom/VandR/descending_size_vocab.pkl,1,47,47,47,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-custom/VandR/descending_size_vocab.pkl,2,17,11,11,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-custom/VandR/descending_size_vocab.pkl,4,9,9,9,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-custom/VandR/ascending_size_vocab.pkl,1,47,47,47,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-custom/VandR/ascending_size_vocab.pkl,2,17,17,17,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-custom/VandR/ascending_size_vocab.pkl,4,8,8,8,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-custom/VandR/default_vocab.pkl,1,47,47,47,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-custom/VandR/default_vocab.pkl,2,17,16,16,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-custom/VandR/default_vocab.pkl,4,9,9,9,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-custom/E/descending_size_vocab.pkl,1,47,47,47,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-custom/E/descending_size_vocab.pkl,2,20,10,9,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-custom/E/descending_size_vocab.pkl,4,9,9,9,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-custom/E/ascending_size_vocab.pkl,1,47,47,47,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-custom/E/ascending_size_vocab.pkl,2,20,10,11,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-custom/E/ascending_size_vocab.pkl,4,8,8,8,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-custom/E/default_vocab.pkl,1,47,47,47,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-custom/E/default_vocab.pkl,2,20,10,10,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-custom/E/default_vocab.pkl,4,8,8,8,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-finetuned/VandR/descending_size_vocab.pkl,1,47,47,47,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-finetuned/VandR/descending_size_vocab.pkl,2,26,26,26,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-finetuned/VandR/descending_size_vocab.pkl,4,22,21,21,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-finetuned/VandR/ascending_size_vocab.pkl,1,47,47,47,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-finetuned/VandR/ascending_size_vocab.pkl,2,26,26,26,False
nell_v1_ind,Vocabularies/NELL-995_all/nell_v1_ind/KG-finetuned/VandR/ascending_size_vocab.pkl,4,22,21,21,False
nell_v2,default,,23,17,23,False
nell_v3,default,,22,17,17,False
nell_v3_ind,default,,23,23,22,False
nell_v3_ind,Vocabularies/NELL-995_all/nell_v3_ind/KG-custom/randomWalks/descending_size_vocab.pkl,1,19,18,14,False
nell_v3_ind,Vocabularies/NELL-995_all/nell_v3_ind/KG-custom/randomWalks/descending_size_vocab.pkl,2,17,17,11,False
nell_v3_ind,Vocabularies/NELL-995_all/nell_v3_ind/KG-custom/randomWalks/descending_size_vocab.pkl,4,17,17,11,False
nell_v3_ind,Vocabularies/NELL-995_all/nell_v3_ind/KG-custom/randomWalks/ascending_size_vocab.pkl,1,19,18,13,False
nell_v3_ind,Vocabularies/NELL-995_all/nell_v3_ind/KG-custom/randomWalks/ascending_size_vocab.pkl,2,17,17,11,False
nell_v3_ind,Vocabularies/NELL-995_all/nell_v3_ind/KG-custom/randomWalks/ascending_size_vocab.pkl,4,17,17,11,False
nell_v3_ind,Vocabularies/NELL-995_all/nell_v3_ind/KG-custom/randomWalks/default_vocab.pkl,1,19,18,14,False
nell_v3_ind,Vocabularies/NELL-995_all/nell_v3_ind/KG-custom/randomWalks/default_vocab.pkl,2,17,17,11,False
nell_v3_ind,Vocabularies/NELL-995_all/nell_v3_ind/KG-custom/randomWalks/default_vocab.pkl,4,17,17,11,False
nell_v3_ind,Vocabularies/NELL-995_all/nell_v3_ind/KG-custom/VandR/descending_size_vocab.pkl,1,19,18,14,False
nell_v3_ind,Vocabularies/NELL-995_all/nell_v3_ind/KG-custom/VandR/descending_size_vocab.pkl,2,17,17,11,False
nell_v3_ind,Vocabularies/NELL-995_all/nell_v3_ind/KG-custom/VandR/descending_size_vocab.pkl,4,17,17,11,False
nell_v3_ind,Vocabularies/NELL-995_all/nell_v3_ind/KG-custom/VandR/ascending_size_vocab.pkl,1,18,18,17,False
nell_v3_ind,Vocabularies/NELL-995_all/nell_v3_ind/KG-custom/VandR/ascending_size_vocab.pkl,2,17,17,11,False
nell_v3_ind,Vocabularies/NELL-995_all/nell_v3_ind/KG-custom/VandR/ascending_size_vocab.pkl,4,17,17,11,False
nell_v3_ind,Vocabularies/NELL-995_all/nell_v3_ind/KG-custom/VandR/default_vocab.pkl,1,18,18,15,False
nell_v3_ind,Vocabularies/NELL-995_all/nell_v3_ind/KG-custom/VandR/default_vocab.pkl,2,17,17,11,False
nell_v3_ind,Vocabularies/NELL-995_all/nell_v3_ind/KG-custom/VandR/default_vocab.pkl,4,17,17,11,False
nell_v3_ind,Vocabularies/NELL-995_all/nell_v3_ind/KG-custom/E/descending_size_vocab.pkl,1,20,17,14,False
nell_v3_ind,Vocabularies/NELL-995_all/nell_v3_ind/KG-custom/E/descending_size_vocab.pkl,2,17,17,11,False
nell_v3_ind,Vocabularies/NELL-995_all/nell_v3_ind/KG-custom/E/descending_size_vocab.pkl,4,17,17,11,False
nell_v3_ind,Vocabularies/NELL-995_all/nell_v3_ind/KG-custom/E/ascending_size_vocab.pkl,1,19,17,14,False
nell_v3_ind,Vocabularies/NELL-995_all/nell_v3_ind/KG-custom/E/ascending_size_vocab.pkl,2,17,17,11,False
nell_v3_ind,Vocabularies/NELL-995_all/nell_v3_ind/KG-custom/E/ascending_size_vocab.pkl,4,17,17,11,False
